"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.94856,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.20759,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.23126,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.30387,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.43122,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.7177,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.26695,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.61449,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.08926,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.0447,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.84992,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.4635,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.8812,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.1407,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.2407,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.135,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.8007,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.1752,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.82811,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.5069,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.68084,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.08692,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.23047,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.80823,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.09873,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-07",94.45248,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.39954,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-09",94.60976,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.06972,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-11",95.7601,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.47681,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-01",97.01173,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.25093,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.34238,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.70959,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-05",98.22958,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-06",98.93349,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-07",99.37422,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-08",99.10279,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.49221,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-10",98.10963,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2023-11",97.89375,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-01",103.7564,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-02",103.4493,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-03",103.0637,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-04",102.7812,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.6699,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.7774,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-07",102.6727,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.3507,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.9572,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.4789,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.1043,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.8807,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.6134,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.501,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.6121,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.9023,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-05",101.0083,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-06",101.0651,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.2202,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-08",101.3555,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-09",101.5016,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-10",101.2909,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-11",101.1087,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.2287,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.4569,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.5178,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.3645,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.212,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.2796,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.4688,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.6442,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.6964,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.6838,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.6849,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.7796,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.8899,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.9063,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.7361,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.5715,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2057,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.7988,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.4838,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6479,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.5701,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.99748,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.76026,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.90918,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.1107,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.3523,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.2345,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.96326,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.51889,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.30647,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.61995,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.93715,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.346,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.6898,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.7905,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.8962,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.9158,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.0096,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.0632,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.1952,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.3866,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.7921,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.8528,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.7566,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.5873,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.2622,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.9226,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.3424,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.2156,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2703,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.059,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.44216,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.67255,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.96849,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.42944,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.32875,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.41921,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.22345,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.6394,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.26256,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.19869,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.6305,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.99579,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.13723,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.31663,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.69392,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.24264,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.97366,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.54461,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.95223,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.86653,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.7731,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.76193,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.90551,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.0486,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.94934,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.3259,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.06287,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.36746,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.96931,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.5433,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5192,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.2784,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1033,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.91159,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.064,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.2276,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.1722,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.89166,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.91199,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1171,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.4245,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2317,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.50104,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.63629,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.94768,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.82098,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.14084,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.38588,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.63729,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.66954,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.74283,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.90652,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.83106,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.43494,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.89697,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.16673,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-11",96.78721,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.85369,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.23516,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.76086,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.99693,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.14419,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.26423,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.5118,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.66681,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.08875,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.64433,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.855,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.79624,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.5075,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.01916,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.70464,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.81977,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.02658,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.10049,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.1348,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.02383,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.80833,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.78629,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.77963,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.56741,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.49345,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.69802,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.12854,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.52478,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.90565,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0464,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.88868,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.8739,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.93095,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0286,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.0234,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1634,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4287,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.6764,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8178,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.8874,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.743,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1038,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3847,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.5192,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.5194,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.5003,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.5843,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.699,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6832,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.9628,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.1431,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.374,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.3793,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.5222,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.5984,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.4518,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.4051,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.4886,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.5503,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.6785,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.7605,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.924,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.6324,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.1347,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8081,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.8015,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.9196,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.1351,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.0915,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.0577,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.1174,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.3299,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.417,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.5947,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.663,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.7778,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.6864,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.5936,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.3668,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.167,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.9164,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.593,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.4814,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.6733,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.7368,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.4418,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.5695,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.92296,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.32612,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.37218,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.08624,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.34628,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.35177,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.66766,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.85878,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.88207,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.21173,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.6772,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.0508,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.6578,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.4332,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.106,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.4353,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.1708,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.9565,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.6345,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.1867,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.6455,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.1938,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.59912,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.47521,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-03",96.71902,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-04",95.82415,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.51291,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.20052,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-07",94.78084,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.14793,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-09",93.71072,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.01363,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.90862,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2022-12",95.97973,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.94499,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.40772,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.56769,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.44207,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.6228,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.78899,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.63332,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.61309,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-09",97.39786,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-10",97.18652,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2023-11",97.0369,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-01",103.2201,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-02",103.3918,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-03",103.6702,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-04",104.0973,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-05",104.3718,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-06",104.4896,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-07",104.4692,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-08",104.2342,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-09",103.6335,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-10",102.6765,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-11",102.1335,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1985-12",102.0155,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-01",102.1169,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-02",102.134,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.9599,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.7501,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.5075,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.3748,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.288,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.1508,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.0578,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.0213,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.941,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.8598,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.8245,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.7075,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.543,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.4521,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.3425,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.3275,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.3152,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.3939,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.4876,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.5107,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.5888,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.8579,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.2215,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.3971,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.4143,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.4256,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.4979,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.5188,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.4803,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.5672,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.7577,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.9009,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.9502,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1988-12",102.0399,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-01",102.2571,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-02",102.4566,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-03",102.6323,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-04",102.7862,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","1989-05",102.9029,
